Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm)
6.290,60.121,19.882,78.786,111.961
6.295,61.025,20.439,78.786,111.961
6.300,62.013,20.976,78.786,111.961
6.305,62.973,21.533,78.786,111.961
6.310,64.003,22.133,78.786,111.961
6.315,64.928,22.754,78.786,111.961
6.320,65.741,23.339,78.786,111.961
6.325,66.561,23.916,78.786,111.961
6.330,67.346,24.550,78.786,111.961
6.335,68.222,25.205,78.786,111.961
6.340,69.050,25.880,78.786,111.961
6.345,70.024,26.522,78.786,111.961
6.350,70.865,27.156,78.786,111.961
6.355,71.755,27.860,78.786,111.961
6.360,72.659,28.488,78.786,111.961
6.365,73.416,29.079,78.786,111.961
6.370,74.061,29.726,78.786,111.961
6.375,74.867,30.458,78.786,111.961
6.380,75.554,31.035,78.786,111.961
6.385,76.262,31.717,78.786,111.961
6.390,76.964,32.371,78.786,111.961
6.395,77.721,33.012,78.786,111.961
6.400,78.429,33.666,78.786,111.961
6.405,79.109,34.390,78.786,111.961
6.410,79.866,35.135,78.786,111.961
6.415,80.554,35.901,78.786,111.961
6.420,81.206,36.674,78.786,111.961
6.425,81.998,37.462,78.786,111.961
6.430,82.714,38.228,78.786,111.961
6.435,83.289,38.917,78.786,111.961
6.440,83.885,39.689,78.786,111.961
6.445,84.363,40.489,78.786,111.961
6.450,85.099,41.241,78.786,111.961
6.455,85.877,42.113,78.786,111.961
6.460,86.460,42.927,78.786,111.961
6.465,87.196,43.722,78.786,111.961
6.470,87.883,44.572,78.786,111.961
6.475,88.494,45.345,78.786,111.961
6.480,89.146,46.180,78.786,111.961
6.485,89.729,47.002,78.786,111.961
6.490,90.402,47.894,78.786,111.961
6.495,91.055,48.772,78.786,111.961
6.500,91.707,49.629,78.786,111.961
6.505,92.331,50.437,78.786,111.961
6.510,93.067,51.295,78.786,111.961
6.515,93.629,52.130,78.786,111.961
6.520,94.071,52.958,78.786,111.961
6.525,94.598,53.800,78.786,111.961
6.530,95.152,54.601,78.786,111.961
6.535,95.748,55.471,78.786,111.961
6.540,96.233,56.250,78.786,111.961
6.545,96.717,57.051,78.786,111.961
6.550,97.131,57.858,78.786,111.961
6.555,97.756,58.672,78.786,111.961
6.560,98.359,59.502,78.786,111.961
6.565,98.906,60.239,78.786,111.961
6.570,99.488,61.026,78.786,111.961
6.575,100.000,61.841,78.786,111.961
6.580,100.442,62.599,78.786,111.961
6.585,100.780,63.300,78.786,111.961
6.590,101.236,64.058,78.786,111.961
6.595,101.657,64.774,78.786,111.961
6.600,102.148,65.547,78.786,111.961
6.605,102.562,66.221,78.786,111.961
6.610,103.081,66.966,78.786,111.961
6.615,103.502,67.703,78.786,111.961
6.620,103.986,68.412,78.786,111.961
6.625,104.393,69.086,78.786,111.961
6.630,104.723,69.739,78.786,111.961
6.635,104.906,70.362,78.786,111.961
6.640,105.222,70.931,78.786,111.961
6.645,105.454,71.485,78.786,111.961
6.650,105.637,72.081,78.786,111.961
6.655,105.953,72.649,78.786,111.961
6.660,106.213,73.189,78.786,111.961
6.665,106.361,73.785,78.786,111.961
6.670,106.663,74.381,78.786,111.961
6.675,106.930,74.970,78.786,111.961
6.680,107.190,75.503,78.786,111.961
6.685,107.505,76.114,78.786,111.961
6.690,107.660,76.647,78.786,111.961
6.695,107.822,77.165,78.786,111.961
6.700,108.040,77.656,78.786,111.961
6.705,108.188,78.238,78.786,111.961
6.710,108.350,78.798,78.786,111.961
6.715,108.554,79.457,78.786,111.961
6.720,108.772,79.948,78.786,111.961
6.725,108.934,80.529,78.786,111.961
6.730,109.159,81.055,78.786,111.961
6.735,109.251,81.601,78.786,111.961
6.740,109.315,82.056,78.786,111.961
6.745,109.386,82.539,78.786,111.961
6.750,109.471,83.057,78.786,111.961
6.755,109.549,83.617,78.786,111.961
6.760,109.648,84.058,78.786,111.961
6.765,109.712,84.527,78.786,111.961
6.770,109.783,85.031,78.786,111.961
6.775,109.812,85.451,78.786,111.961
6.780,109.897,85.919,78.786,111.961
6.785,109.954,86.339,78.786,111.961
6.790,109.948,86.759,78.786,111.961
6.795,109.963,87.199,78.786,111.961
6.800,109.964,87.674,78.786,111.961
6.805,110.042,88.116,78.786,111.961
6.810,110.084,88.542,78.786,111.961
6.815,110.134,88.983,78.786,111.961
6.820,110.191,89.396,78.786,111.961
6.825,110.171,89.815,78.786,111.961
6.830,110.228,90.228,78.786,111.961
6.835,110.355,90.635,78.786,111.961
6.840,110.349,91.054,78.786,111.961
6.845,110.357,91.446,78.786,111.961
6.850,110.294,91.851,78.786,111.961
6.855,110.219,92.206,78.786,111.961
6.860,110.233,92.514,78.786,111.961
6.865,110.164,92.828,78.786,111.961
6.870,110.130,93.142,78.786,111.961
6.875,110.060,93.428,78.786,111.961
6.880,109.963,93.728,78.786,111.961
6.885,109.908,94.028,78.786,111.961
6.890,109.860,94.195,78.786,111.961
6.895,109.797,94.440,78.786,111.961
6.900,109.777,94.684,78.786,111.961
6.905,109.714,94.928,78.786,111.961
6.910,109.617,95.095,78.786,111.961
6.915,109.520,95.276,78.786,111.961
6.920,109.436,95.457,78.786,111.961
6.925,109.325,95.666,78.786,111.961
6.930,109.255,95.777,78.786,111.961
6.935,109.227,95.833,78.786,111.961
6.940,109.172,95.944,78.786,111.961
6.945,109.060,96.153,78.786,111.961
6.950,108.949,96.361,78.786,111.961
6.955,108.852,96.556,78.786,111.961
6.960,108.754,96.765,78.786,111.961
6.965,108.657,96.932,78.786,111.961
6.970,108.545,97.141,-76.654,-128.110
6.975,108.462,97.336,-76.654,-128.110
6.980,108.406,97.433,-76.654,-128.110
6.985,108.351,97.544,-76.654,-128.110
6.990,108.281,97.669,-76.654,-128.110
6.995,108.170,97.892,-76.654,-128.110
7.000,108.072,98.073,-76.654,-128.110
7.005,108.003,98.212,-76.654,-128.110
7.010,107.933,98.351,-76.654,-128.110
7.015,107.864,98.491,-76.654,-128.110
7.020,107.794,98.630,-76.654,-128.110
7.025,107.724,98.783,-76.654,-128.110
7.030,107.627,98.950,-76.654,-128.110
7.035,107.571,99.061,-76.654,-128.110
7.040,107.557,99.103,-76.654,-128.110
7.045,107.557,99.103,-76.654,-128.110
7.050,107.557,99.103,-76.654,-128.110
7.055,107.557,99.103,-76.654,-128.110
7.060,107.557,99.103,-76.654,-128.110
7.065,107.509,99.109,-76.654,-128.110
7.070,107.453,99.221,-76.654,-128.110
7.075,107.355,99.388,-76.654,-128.110
7.080,107.286,99.541,-76.654,-128.110
7.085,107.216,99.680,-76.654,-128.110
7.090,107.161,99.791,-76.654,-128.110
7.095,107.070,99.888,-76.654,-128.110
7.100,106.944,99.992,-76.654,-128.110
7.105,106.889,100.103,-76.654,-128.110
7.110,106.784,100.221,-76.654,-128.110
7.115,106.729,100.332,-76.654,-128.110
7.120,106.673,100.430,-76.654,-128.110
7.125,106.645,100.499,-76.654,-128.110
7.130,106.617,100.541,-76.654,-128.110
7.135,106.596,100.499,-76.654,-128.110
7.140,106.596,100.499,-76.654,-128.110
7.145,106.596,100.499,-76.654,-128.110
7.150,106.540,100.478,-76.654,-128.110
7.155,106.540,100.478,-76.654,-128.110
7.160,106.498,100.505,-76.654,-128.110
7.165,106.442,100.470,-76.654,-128.110
7.170,106.407,100.469,-76.654,-128.110
7.175,106.302,100.413,-76.654,-128.110
7.180,106.267,100.412,-76.654,-128.110
7.185,106.232,100.377,-76.654,-128.110
7.190,106.184,100.377,-76.654,-128.110
7.195,106.093,100.341,-76.654,-128.110
7.200,106.058,100.305,-76.654,-128.110
7.205,105.953,100.284,-76.654,-128.110
7.210,105.883,100.248,-76.654,-128.110
7.215,105.813,100.212,-76.654,-128.110
7.220,105.673,100.155,-76.654,-128.110
7.225,105.589,100.119,-76.654,-128.110
7.230,105.498,100.084,-76.654,-128.110
7.235,105.393,100.027,-76.654,-128.110
7.240,105.323,99.991,-76.654,-128.110
7.245,105.183,99.955,-76.654,-128.110
7.250,105.043,99.898,-76.654,-128.110
7.255,104.896,99.785,-76.654,-128.110
7.260,104.756,99.728,-76.654,-128.110
7.265,104.652,99.629,-76.654,-128.110
7.270,104.526,99.572,-76.654,-128.110
7.275,104.337,99.500,-76.654,-128.110
7.280,104.127,99.408,-76.654,-128.110
7.285,103.896,99.315,-76.654,-128.110
7.290,103.742,99.264,-76.654,-128.110
7.295,103.546,99.172,-76.654,-128.110
7.300,103.371,99.114,-76.654,-128.110
7.305,103.211,99.022,-76.654,-128.110
7.310,103.001,98.950,-76.654,-128.110
7.315,102.777,98.857,-76.654,-128.110
7.320,102.595,98.765,-76.654,-128.110
7.325,102.385,98.665,-76.654,-128.110
7.330,102.259,98.594,-76.654,-128.110
7.335,102.098,98.495,-76.654,-128.110
7.340,101.986,98.410,-76.654,-128.110
7.345,101.825,98.297,-76.654,-128.110
7.350,101.629,98.197,-76.654,-128.110
7.355,101.475,98.021,-76.654,-128.110
7.360,101.279,97.901,-76.654,-128.110
7.365,101.083,97.787,-76.654,-128.110
7.370,100.831,97.645,-76.654,-128.110
7.375,100.579,97.496,-76.654,-128.110
7.380,100.383,97.362,-76.654,-128.110
7.385,100.236,97.276,-76.654,-128.110
7.390,100.054,97.177,-76.654,-128.110
7.395,99.879,97.106,-76.654,-128.110
7.400,99.676,96.971,-76.654,-128.110
7.405,99.411,96.815,-76.654,-128.110
7.410,99.207,96.638,-76.654,-128.110
7.415,98.956,96.503,-76.654,-128.110
7.420,98.717,96.341,-76.654,-128.110
7.425,98.375,96.170,-76.654,-128.110
7.430,98.067,95.950,-76.654,-128.110
7.435,97.710,95.780,-76.654,-128.110
7.440,97.408,95.539,-76.654,-128.110
7.445,97.031,95.306,-76.654,-128.110
7.450,96.736,95.079,-76.654,-128.110
7.455,96.526,94.840,-76.654,-128.110
7.460,96.260,94.593,-76.654,-128.110
7.465,95.875,94.317,-76.654,-128.110
7.470,95.553,94.014,-76.654,-128.110
7.475,95.112,93.696,-76.654,-128.110
7.480,94.628,93.349,-76.654,-128.110
7.485,94.243,93.073,-76.654,-128.110
7.490,93.802,92.776,-76.654,-128.110
7.495,93.375,92.458,-76.654,-128.110
7.500,92.864,92.160,-76.654,-128.110
7.505,92.332,91.827,-76.654,-128.110
7.510,91.905,91.509,-76.654,-128.110
7.515,91.365,91.148,-76.654,-128.110
7.520,90.938,90.830,-76.654,-128.110
7.525,90.343,90.427,-76.654,-128.110
7.530,89.853,89.982,-76.654,-128.110
7.535,89.215,89.523,-76.654,-128.110
7.540,88.655,89.120,-76.654,-128.110
7.545,87.948,88.632,-76.654,-128.110
7.550,87.331,88.221,-76.654,-128.110
7.555,86.624,87.761,-76.654,-128.110
7.560,85.938,87.343,-76.654,-128.110
7.565,85.300,86.926,-76.654,-128.110
7.570,84.579,86.487,-76.654,-128.110
7.575,83.956,86.027,-76.654,-128.110
7.580,83.206,85.546,-76.654,-128.110
7.585,82.548,85.101,-76.654,-128.110
7.590,81.882,84.578,-76.654,-128.110
7.595,81.133,84.118,-76.654,-128.110
7.600,80.362,83.651,-76.654,-128.110
7.605,79.654,83.086,-76.654,-128.110
7.610,78.912,82.542,-76.654,-128.110
7.615,78.162,81.949,-76.654,-128.110
7.620,77.398,81.398,-76.654,-128.110
7.625,76.613,80.791,-76.654,-128.110
7.630,75.906,80.262,-76.654,-128.110
7.635,75.065,79.717,-76.654,-128.110
7.640,74.203,79.110,-76.654,-128.110
7.645,73.376,78.482,-76.654,-128.110
7.650,72.605,77.931,-76.654,-128.110
7.655,71.757,77.295,-76.654,-128.110
7.660,70.930,76.723,-76.654,-128.110
7.665,70.152,76.096,-76.654,-128.110
7.670,69.388,75.482,-76.654,-128.110
7.675,68.554,74.882,-76.654,-128.110
7.680,67.832,74.290,-76.654,-128.110
7.685,67.019,73.718,-76.654,-128.110
7.690,66.164,73.104,-76.654,-128.110
7.695,65.421,72.533,-76.654,-128.110
7.700,64.580,71.919,-76.654,-128.110
7.705,63.760,71.284,-76.654,-128.110
7.710,62.919,70.663,-76.654,-128.110
7.715,62.147,70.050,-76.654,-128.110
7.720,61.264,69.394,-76.654,-128.110
7.725,60.381,68.710,-76.654,-128.110
7.730,59.546,68.055,-76.654,-128.110
7.735,58.663,67.378,-76.654,-128.110
7.740,57.751,66.673,-76.654,-128.110
7.745,56.861,66.017,-76.654,-128.110
7.750,55.880,65.319,-76.654,-128.110
7.755,55.003,64.621,-76.654,-128.110
7.760,54.113,63.938,-76.654,-128.110
7.765,53.159,63.254,-76.654,-128.110
7.770,52.282,62.556,-76.654,-128.110
7.775,51.385,61.873,-76.654,-128.110
7.780,50.466,61.147,-76.654,-128.110
7.785,49.527,60.443,-76.654,-128.110
7.790,48.587,59.675,-76.654,-128.110
7.795,47.682,58.971,-76.654,-128.110
7.800,46.756,58.225,-76.654,-128.110
7.805,45.823,57.437,-76.654,-128.110
7.810,44.877,56.690,-76.654,-128.110
7.815,44.000,55.917,-76.654,-128.110
7.820,43.046,55.107,-76.654,-128.110
7.825,42.092,54.312,-76.654,-128.110
7.830,41.173,53.497,-76.654,-128.110
7.835,40.233,52.688,-76.654,-128.110
7.840,39.321,51.956,-76.654,-128.110
7.845,38.381,51.161,-76.654,-128.110
7.850,37.441,50.352,-76.654,-128.110
7.855,36.480,49.544,-76.654,-128.110
7.860,35.603,48.826,-76.654,-128.110
7.865,34.733,48.011,-76.654,-128.110
7.870,33.771,47.237,-76.654,-128.110
7.875,32.852,46.471,-76.654,-128.110
7.880,31.982,45.712,-76.654,-128.110
7.885,31.133,44.897,-76.654,-128.110
7.890,30.165,44.103,-76.654,-128.110
7.895,29.295,43.323,-76.654,-128.110
7.900,28.502,42.550,-76.654,-128.110
7.905,27.646,41.771,-76.654,-128.110
7.910,26.768,40.935,-76.654,-128.110
7.915,25.954,40.156,-76.654,-128.110
7.920,25.133,39.355,-76.654,-128.110
7.925,24.333,38.555,-76.654,-128.110
7.930,23.554,37.734,-76.654,-128.110
7.935,22.802,36.969,-76.654,-128.110
7.940,22.002,36.155,-76.654,-128.110
7.945,21.293,35.342,-76.654,-128.110
7.950,20.486,34.521,-76.654,-128.110
7.955,19.714,33.652,-76.654,-128.110
7.960,19.088,32.783,-76.654,-128.110
7.965,18.337,31.935,-76.654,-128.110
7.970,17.635,31.045,-76.654,-128.110
7.975,16.974,30.190,-76.654,-128.110
7.980,16.237,29.349,-76.654,-128.110
7.985,15.633,28.495,-76.654,-128.110
7.990,14.916,27.647,-76.654,-128.110
7.995,14.389,26.772,-76.654,-128.110
8.000,13.687,25.945,-76.654,-128.110
8.005,13.139,25.154,-76.654,-128.110
8.010,12.534,24.342,-76.654,-128.110
8.015,11.986,23.467,-76.654,-128.110
8.020,11.396,22.641,-76.654,-128.110
8.025,10.861,21.780,-76.654,-128.110
8.030,10.327,20.927,-76.654,-128.110
8.035,9.835,20.094,-76.654,-128.110
8.040,9.301,19.219,-76.654,-128.110
8.045,8.865,18.422,-76.654,-128.110
8.050,8.386,17.569,-76.654,-128.110
8.055,8.006,16.772,-76.654,-128.110
8.060,7.507,15.911,-76.654,-128.110
8.065,7.148,15.115,-76.654,-128.110
8.070,6.739,14.234,-76.654,-128.110
8.075,6.254,13.332,-76.654,-128.110
8.080,5.972,12.424,-76.654,-128.110
8.085,5.619,11.543,-76.654,-128.110
8.090,5.267,10.677,-76.654,-128.110
8.095,4.971,9.790,-76.654,-128.110
8.100,4.632,8.903,-76.654,-128.110
8.105,4.406,8.002,-76.654,-128.110
8.110,4.033,7.136,-76.654,-128.110
8.115,3.827,6.270,-76.654,-128.110
8.120,3.587,5.418,-76.654,-128.110
8.125,3.417,4.531,-76.654,-128.110
8.130,3.177,3.680,-76.654,-128.110
8.135,3.020,2.766,-76.654,-128.110
8.140,2.829,1.893,-76.654,-128.110
8.145,2.582,1.006,-76.654,-128.110
8.150,2.411,0.169,-76.654,-128.110
8.155,2.185,-0.697,-76.654,-128.110
8.160,1.874,-1.605,-76.654,-128.110
8.165,1.648,-2.471,-76.654,-128.110
8.170,1.289,-3.302,-76.654,-128.110
8.175,0.775,-4.177,-76.654,-128.110
8.180,0.339,-5.050,-76.654,-128.110
8.185,-0.161,-5.911,-76.654,-128.110
8.190,-0.619,-6.799,-76.654,-128.110
8.195,-1.139,-7.680,-76.654,-128.110
8.200,-1.583,-8.581,-76.654,-128.110
8.205,-2.062,-9.434,-76.654,-128.110
8.210,-2.470,-10.322,-76.654,-128.110
8.215,-2.858,-11.209,-76.654,-128.110
8.220,-3.190,-12.097,-76.654,-128.110
8.225,-3.521,-12.970,-76.654,-128.110
8.230,-3.923,-13.781,-76.654,-128.110
8.235,-4.206,-14.674,-76.654,-128.110
8.240,-4.593,-15.555,-76.654,-128.110
8.245,-4.855,-16.414,-76.654,-128.110
8.250,-5.130,-17.287,-76.654,-128.110
8.255,-5.462,-18.132,-76.654,-128.110
8.260,-5.668,-18.991,-76.654,-128.110
8.265,-5.929,-19.864,-76.654,-128.110
8.270,-6.191,-20.716,-76.654,-128.110
8.275,-6.411,-21.553,-76.654,-128.110
8.280,-6.672,-22.405,-76.654,-128.110
8.285,-6.955,-23.264,-76.654,-128.110
8.290,-7.133,-24.164,-76.654,-128.110
8.295,-7.289,-25.065,-76.654,-128.110
8.300,-7.530,-26.007,-76.654,-128.110
8.305,-7.645,-26.852,-76.654,-128.110
8.310,-7.879,-27.731,-76.654,-128.110
8.315,-8.134,-28.632,-76.654,-128.110
8.320,-8.325,-29.490,-76.654,-128.110
8.325,-8.503,-30.328,-76.654,-128.110
8.330,-8.800,-31.145,-76.654,-128.110
8.335,-8.978,-31.983,-76.654,-128.110
8.340,-9.183,-32.799,-76.654,-128.110
8.345,-9.508,-33.638,-76.654,-128.110
8.350,-9.686,-34.496,-76.654,-128.110
8.355,-9.878,-35.292,-76.654,-128.110
8.360,-10.146,-36.116,-76.654,-128.110
8.365,-10.338,-36.933,-76.654,-128.110
8.370,-10.586,-37.722,-76.654,-128.110
8.375,-10.918,-38.560,-76.654,-128.110
8.380,-11.110,-39.419,-76.654,-128.110
8.385,-11.287,-40.194,-76.654,-128.110
8.390,-11.619,-41.039,-76.654,-128.110
8.395,-11.727,-41.862,-76.654,-128.110
8.400,-12.038,-42.679,-76.654,-128.110
8.405,-12.265,-43.545,-76.654,-128.110
8.410,-12.415,-44.396,-76.654,-128.110
8.415,-12.789,-45.270,-76.654,-128.110
8.420,-13.086,-46.073,-76.654,-128.110
8.425,-13.418,-46.911,-76.654,-128.110
8.430,-13.848,-47.750,-76.654,-128.110
8.435,-14.145,-48.567,-76.654,-128.110
8.440,-14.617,-49.336,-76.654,-128.110
8.445,-14.935,-50.133,-76.654,-128.110
8.450,-15.379,-50.943,-76.654,-128.110
8.455,-15.844,-51.740,-76.654,-128.110
8.460,-16.485,-52.586,-76.654,-128.110
8.465,-17.006,-53.376,-76.654,-128.110
8.470,-17.758,-54.160,-76.654,-128.110
8.475,-18.426,-54.916,-76.654,-128.110
8.480,-19.227,-55.694,-76.654,-128.110
8.485,-19.895,-56.457,-76.654,-128.110
8.490,-20.794,-57.171,-76.654,-128.110
8.495,-21.540,-57.969,-76.654,-128.110
8.500,-22.313,-58.683,-76.654,-128.110
8.505,-23.128,-59.433,-76.654,-128.110
8.510,-23.915,-60.217,-76.654,-128.110
8.515,-24.604,-60.979,-76.654,-128.110
8.520,-25.441,-61.736,-76.654,-128.110
8.525,-26.242,-62.457,-76.654,-128.110
8.530,-27.057,-63.213,-76.654,-128.110
8.535,-27.970,-63.949,-76.654,-128.110
8.540,-28.793,-64.698,-76.654,-128.110
8.545,-29.706,-65.433,-76.654,-128.110
8.550,-30.654,-66.141,-76.654,-128.110
8.555,-31.526,-66.828,-76.654,-128.110
8.560,-32.418,-67.563,-76.654,-128.110
8.565,-33.331,-68.277,-76.654,-128.110
8.570,-34.175,-68.991,-76.654,-128.110
8.575,-34.997,-69.705,-76.654,-128.110
8.580,-35.889,-70.420,-76.654,-128.110
8.585,-36.677,-71.120,-76.654,-128.110
8.590,-37.590,-71.813,-76.654,-128.110
8.595,-38.433,-72.527,-76.654,-128.110
8.600,-39.200,-73.248,-76.654,-128.110
8.605,-40.043,-73.941,-76.654,-128.110
8.610,-40.830,-74.634,-76.654,-128.110
8.615,-41.548,-75.362,-76.654,-128.110
8.620,-42.398,-76.103,-76.654,-128.110
8.625,-43.060,-76.810,-76.654,-128.110
8.630,-43.819,-77.551,-76.654,-128.110
8.635,-44.670,-78.272,-76.654,-128.110
8.640,-45.338,-78.978,-76.654,-128.110
8.645,-46.168,-79.713,-76.654,-128.110
8.650,-46.857,-80.440,-76.654,-128.110
8.655,-47.624,-81.126,-76.654,-128.110
8.660,-48.404,-81.805,-76.654,-128.110
8.665,-49.087,-82.511,-76.654,-128.110
8.670,-49.818,-83.238,-76.654,-128.110
8.675,-50.431,-83.965,-76.654,-128.110
8.680,-51.176,-84.700,-76.654,-128.110
8.685,-51.782,-85.433,-76.654,-128.110
8.690,-52.458,-86.167,-76.654,-128.110
8.695,-53.168,-86.895,-76.654,-128.110
8.700,-53.788,-87.615,-76.654,-128.110
8.705,-54.478,-88.300,-76.654,-128.110
8.710,-55.062,-89.055,-76.654,-128.110
8.715,-55.731,-89.795,-76.654,-128.110
8.720,-56.211,-90.564,-76.654,-128.110
8.725,-56.859,-91.297,-76.654,-128.110
8.730,-57.268,-92.086,-76.654,-128.110
8.735,-57.825,-92.813,-76.654,-128.110
8.740,-58.277,-93.630,-76.654,-128.110
8.745,-58.813,-94.342,-76.654,-128.110
8.750,-59.244,-95.096,-76.654,-128.110
8.755,-59.822,-95.844,-76.654,-128.110
8.760,-60.322,-96.591,-76.654,-128.110
8.765,-60.739,-97.324,-76.654,-128.110
8.770,-61.149,-98.092,-76.654,-128.110
8.775,-61.636,-98.826,-76.654,-128.110
8.780,-61.997,-99.600,-76.654,-128.110
8.785,-62.484,-100.313,-76.654,-128.110
8.790,-62.733,-101.094,-76.654,-128.110
8.795,-63.129,-101.827,-76.654,-128.110
8.800,-63.517,-102.560,-76.654,-128.110
8.805,-63.752,-103.320,-76.654,-128.110
8.810,-64.134,-104.081,-76.654,-128.110
8.815,-64.390,-104.828,-76.654,-128.110
8.820,-64.716,-105.595,-76.654,-128.110
8.825,-64.895,-106.321,-76.654,-128.110
8.830,-65.158,-107.081,-76.654,-128.110
8.835,-65.484,-107.779,-76.654,-128.110
8.840,-65.676,-108.505,-76.654,-128.110
8.845,-65.946,-109.202,-76.654,-128.110
8.850,-66.167,-109.886,118.370,126.877
8.855,-66.360,-110.612,118.370,126.877
8.860,-66.434,-111.344,118.370,126.877
8.865,-66.458,-112.090,118.370,126.877
8.870,-66.308,-112.856,118.370,126.877
8.875,-66.088,-113.629,118.370,126.877
8.880,-65.910,-114.340,118.370,126.877
8.885,-65.606,-115.092,118.370,126.877
8.890,-65.280,-115.809,118.370,126.877
8.895,-64.843,-116.547,118.370,126.877
8.900,-64.363,-117.250,118.370,126.877
8.905,-63.820,-117.932,118.370,126.877
8.910,-63.264,-118.628,118.370,126.877
8.915,-62.721,-119.310,118.370,126.877
8.920,-62.325,-119.964,118.370,126.877
8.925,-62.035,-120.570,118.370,126.877
8.930,-61.863,-121.120,118.370,126.877
8.935,-61.663,-121.733,118.370,126.877
8.940,-61.470,-122.304,118.370,126.877
8.945,-61.375,-122.869,118.370,126.877
8.950,-61.203,-123.419,118.370,126.877
8.955,-61.115,-123.942,118.370,126.877
8.960,-60.985,-124.458,118.370,126.877
8.965,-60.932,-124.931,118.370,126.877
8.970,-60.899,-125.399,118.370,126.877
8.975,-60.867,-125.866,118.370,126.877
8.980,-60.842,-126.312,118.370,126.877
8.985,-60.753,-126.758,118.370,126.877
8.990,-60.588,-127.211,118.370,126.877
8.995,-60.541,-127.594,118.370,126.877
9.000,-60.403,-127.991,118.370,126.877
9.005,-60.307,-128.360,118.370,126.877
9.010,-60.225,-128.716,118.370,126.877
9.015,-60.073,-129.050,118.370,126.877
9.020,-59.928,-129.363,118.370,126.877
9.025,-59.832,-129.642,118.370,126.877
9.030,-59.637,-129.941,118.370,126.877
9.035,-59.478,-130.199,118.370,126.877
9.040,-59.360,-130.415,118.370,126.877
9.045,-59.270,-130.617,118.370,126.877
9.050,-59.264,-130.749,118.370,126.877
9.055,-59.195,-130.896,118.370,126.877
9.060,-59.266,-130.993,118.370,126.877
9.065,-59.378,-131.063,118.370,126.877
9.070,-59.497,-131.078,118.370,126.877
9.075,-59.561,-131.099,118.370,126.877
9.080,-59.630,-131.092,118.370,126.877
9.085,-59.630,-131.092,118.370,126.877
9.090,-59.630,-131.092,118.370,126.877
9.095,-59.630,-131.092,118.370,126.877
9.100,-59.630,-131.092,118.370,126.877
9.105,-59.630,-131.092,118.370,126.877
9.110,-59.630,-131.092,118.370,126.877
9.115,-59.630,-131.092,118.370,126.877
9.120,-59.630,-131.092,118.370,126.877
9.125,-59.630,-131.092,118.370,126.877
9.130,-59.630,-131.092,118.370,126.877
9.135,-59.630,-131.092,118.370,126.877
9.140,-59.630,-131.092,118.370,126.877
9.145,-59.630,-131.092,118.370,126.877
9.150,-59.630,-131.092,118.370,126.877
9.155,-59.630,-131.092,118.370,126.877
9.160,-59.630,-131.092,118.370,126.877
9.165,-59.630,-131.092,118.370,126.877
9.170,-59.630,-131.092,118.370,126.877
9.175,-59.686,-131.036,118.370,126.877
9.180,-59.742,-130.967,118.370,126.877
9.185,-59.853,-130.855,118.370,126.877
9.190,-59.964,-130.730,118.370,126.877
9.195,-60.090,-130.591,118.370,126.877
9.200,-60.215,-130.452,118.370,126.877
9.205,-60.382,-130.271,118.370,126.877
9.210,-60.549,-130.090,118.370,126.877
9.215,-60.786,-129.826,118.370,126.877
9.220,-61.050,-129.519,118.370,126.877
9.225,-61.398,-129.144,118.370,126.877
9.230,-61.815,-128.670,118.370,126.877
9.235,-62.261,-128.169,118.370,126.877
9.240,-62.734,-127.627,118.370,126.877
9.245,-63.235,-127.056,118.370,126.877
9.250,-63.736,-126.472,118.370,126.877
9.255,-64.278,-125.846,118.370,126.877
9.260,-64.751,-125.212,118.370,126.877
9.265,-64.979,-124.599,118.370,126.877
9.270,-64.941,-124.041,118.370,126.877
9.275,-64.496,-123.504,118.370,126.877
9.280,-64.101,-122.938,118.370,126.877
9.285,-63.474,-122.365,118.370,126.877
9.290,-63.015,-121.778,118.370,126.877
9.295,-62.557,-121.192,118.370,126.877
9.300,-62.126,-120.563,118.370,126.877
9.305,-61.933,-119.893,118.370,126.877
9.310,-61.677,-119.196,118.370,126.877
9.315,-61.659,-118.436,118.370,126.877
9.320,-61.577,-117.703,118.370,126.877
9.325,-61.384,-116.950,118.370,126.877
9.330,-61.352,-116.176,118.370,126.877
9.335,-61.257,-115.381,118.370,126.877
9.340,-61.238,-114.572,118.370,126.877
9.345,-61.311,-113.750,118.370,126.877
9.350,-61.391,-112.886,118.370,126.877
9.355,-61.498,-111.966,118.370,126.877
9.360,-61.773,-111.004,118.370,126.877
9.365,-62.035,-110.127,118.370,126.877
9.370,-62.352,-109.186,118.370,126.877
9.375,-62.614,-108.267,118.370,126.877
9.380,-62.854,-107.333,118.370,126.877
9.385,-63.249,-106.414,118.370,126.877
9.390,-63.553,-105.502,118.370,126.877
9.395,-63.982,-104.513,118.370,126.877
9.400,-64.244,-103.538,118.370,126.877
9.405,-64.477,-102.590,118.370,126.877
9.410,-64.676,-101.636,118.370,126.877
9.415,-64.867,-100.654,118.370,126.877
9.420,-65.087,-99.720,118.370,126.877
9.425,-65.216,-98.766,118.370,126.877
9.430,-65.345,-97.839,118.370,126.877
9.435,-65.585,-96.863,118.370,126.877
9.440,-65.861,-95.798,118.370,126.877
9.445,-65.990,-94.815,118.370,126.877
9.450,-66.153,-93.833,118.370,126.877
9.455,-66.310,-92.809,118.370,126.877
